count,density,width,white,light,medium,dark,extra_dark,black,diameter,gauge,needles,feeders,rpm,shrinkage_length,shrinkage_width,stitch_length
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,102,22,6.5,1,0.261292835
19.68333333,155,91,0,0,0,0,0,1,34,28,2976,102,22,2,2,0.281081989
19.68333333,155,95,0,0,0,0,0,1,30,28,2640,88,24,2,2,0.281060606
19.68333333,155,169,0,0,0,0,0,1,30,28,2640,88,24,2,2,0.281060606
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,2,2,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,18,2.3,2,0.275537634
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,18,2.3,2,0.278897849
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,2.3,2,0.278897849
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,2.3,2,0.278897849
19.68333333,155,183,0,1,0,0,0,0,34,28,2976,102,22,3.5,2,0.251008065
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,4,2,0.293115942
24.60416667,165,175,0,0,0,1,0,0,32,24,2400,102,18,4,2,0.293125
24.60416667,165,175,0,0,0,1,0,0,34,24,2568,102,22,4,2,0.293029595
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,4,2,0.281081989
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,4,2,0.293115942
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,2.8,2.1,0.278897849
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,24,2.8,2.1,0.278897849
19.68333333,155,92.5,0,0,0,0,0,1,34,28,2976,102,22,4.1,2.1,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,4.1,2.1,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,4.1,2.1,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,4.1,2.1,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,4.1,2.1,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,4.1,2.1,0.281081989
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,3.8,2.3,0.295108696
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3.8,2.3,0.295108696
19.68333333,155,92.5,0,0,0,0,0,1,34,28,2976,102,22,4,2.3,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,4,2.3,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,4,2.3,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,4,2.3,0.281081989
19.68333333,155,91,0,0,0,0,0,1,34,28,2976,102,22,3.5,2.5,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,3.5,2.5,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,3.5,2.5,0.281081989
19.68333333,155,183,0,0,0,1,0,0,34,28,2976,102,22,4.5,2.5,0.266297043
19.68333333,155,183,0,0,0,1,0,0,34,28,2976,102,22,4.5,2.5,0.266297043
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,24,3.6,2.6,0.278897849
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,3.6,2.6,0.278897849
19.68333333,155,95,0,0,0,0,0,1,34,28,2976,102,22,3,2.8,0.281081989
19.68333333,155,190,0,0,0,0,0,1,34,28,2976,102,22,3,2.8,0.281081989
19.68333333,155,190,0,0,0,0,0,1,34,28,2976,102,22,3,2.8,0.281081989
19.68333333,155,91,0,0,0,0,0,1,34,28,2976,102,22,3.8,2.8,0.281081989
19.68333333,155,91,0,0,0,0,0,1,34,28,2976,102,22,3.8,2.8,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,3.8,2.8,0.280073925
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,3.8,2.8,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,3.8,2.8,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,3.8,2.8,0.281081989
24.60416667,165,92,0,0,0,0,0,1,34,24,2568,102,22,2.6,2.9,0.301207165
24.60416667,165,185,0,0,0,0,0,1,34,24,2568,102,22,2.6,2.9,0.301207165
22.71153846,160,170,1,0,0,0,0,0,32,24,2400,102,18,1,3,0.275
22.71153846,160,170,1,0,0,0,0,0,32,24,2400,102,18,1,3,0.275
22.71153846,160,170,1,0,0,0,0,0,32,24,2400,102,18,1,3,0.275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,20,2,3,0.297101449
19.68333333,145,172,0,0,0,0,0,0,30,28,2640,88,24,2,3,0.266098485
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,2,3,0.278897849
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,2,3,0.278897849
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,102,20,2,3,0.297101449
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,2,3,0.323208723
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,88,24,3,3,0.29695122
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,90,24,3,3,0.28902439
22.71153846,160,85,0,1,0,0,0,0,30,26,2460,96,22,3,3,0.279471545
19.68333333,155,91,0,0,0,0,0,1,34,28,2976,102,22,3,3,0.281081989
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,3,3,0.288949275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,3,3,0.297101449
22.71153846,160,96,0,1,0,0,0,0,34,26,2760,100,24,3,3,0.27807971
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,20,3,3,0.288949275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,20,3,3,0.288949275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,20,3,3,0.288949275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,20,3,3,0.288949275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,24,3,3,0.297101449
29.525,185,100,0,0,0,0,0,1,34,24,2568,102,22,3,3,0.326323988
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,88,24,3,3,0.29695122
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,90,24,3,3,0.28902439
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,96,22,3,3,0.279471545
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,3,3,0.278897849
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,3,3,0.281081989
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3,3,0.286050725
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3,3,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3,3,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3,3,0.297101449
22.71153846,160,192,0,1,0,0,0,0,34,26,2760,100,24,3,3,0.27807971
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,102,20,3,3,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,102,20,3,3,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,102,20,3,3,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,102,20,3,3,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,102,20,3,3,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,102,24,3,3,0.297101449
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,3,3,0.326323988
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,90,18,4,3,0.28902439
22.71153846,160,96,0,1,0,0,0,0,34,26,2760,100,23,4,3,0.278985507
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,90,18,4,3,0.28902439
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,4,3,0.281081989
22.71153846,160,192,0,1,0,0,0,0,34,26,2760,100,23,4,3,0.278985507
29.525,185,100,0,0,0,0,0,1,34,24,2568,102,22,4.5,3,0.323208723
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,4.5,3,0.323208723
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,5,3,0.297101449
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,24,5,3,0.297101449
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,24,5,3,0.297101449
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,24,5,3,0.297101449
24.60416667,160,185,0,0,0,0,0,1,34,24,2568,102,22,5,3,0.305101246
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,5,3,0.297101449
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,102,24,5,3,0.297101449
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,102,24,5,3,0.297101449
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,102,24,5,3,0.297101449
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,6,3,0.297101449
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,24,6,3,0.297101449
24.60416667,165,158,0,1,0,0,0,0,30,24,2256,96,18,6,3,0.291001773
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,102,22,6,3,0.280373832
19.68333333,155,190,0,0,0,0,0,1,34,28,2976,102,22,6,3,0.281081989
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,6,3,0.297101449
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,102,24,6,3,0.297101449
29.525,185,200,0,0,0,1,0,0,34,24,2568,102,24,6,3,0.320288162
19.68333333,155,183,0,1,0,0,0,0,34,28,2976,102,24,3.8,3.2,0.251008065
19.68333333,155,183,0,1,0,0,0,0,34,28,2976,102,24,3.8,3.2,0.251008065
19.68333333,155,183,0,1,0,0,0,0,34,28,2976,102,22,3.8,3.2,0.251008065
19.68333333,155,95,0,0,0,0,0,1,34,28,2976,102,18,3.1,3.3,0.281081989
19.68333333,155,190,0,0,0,0,0,1,34,28,2976,102,18,3.1,3.3,0.281081989
19.68333333,155,190,0,0,0,0,0,1,34,28,2976,102,22,3.1,3.3,0.281081989
19.68333333,155,190,0,0,0,0,0,1,34,28,2976,102,22,3.1,3.3,0.281081989
19.68333333,155,190,0,0,0,0,0,1,34,28,2976,102,22,3.1,3.3,0.281081989
19.68333333,155,190,0,0,0,0,0,1,34,28,2976,102,18,3.1,3.3,0.281081989
19.68333333,155,183,0,1,0,0,0,0,34,28,2976,102,24,3.5,3.3,0.251008065
19.68333333,155,183,0,1,0,0,0,0,34,28,2976,102,24,3.5,3.3,0.251008065
19.68333333,155,183,0,1,0,0,0,0,34,28,2976,102,24,3.9,3.3,0.251008065
19.68333333,155,183,0,1,0,0,0,0,34,28,2976,102,24,3.9,3.3,0.251008065
19.68333333,155,183,0,1,0,0,0,0,34,28,2976,102,24,3.9,3.3,0.259912634
19.68333333,155,183,0,1,0,0,0,0,34,28,2976,102,24,3.9,3.3,0.251008065
19.68333333,155,183,0,1,0,0,0,0,34,28,2976,102,24,3.9,3.3,0.251008065
19.68333333,155,183,0,1,0,0,0,0,34,28,2976,102,22,3.9,3.3,0.251008065
19.68333333,155,183,0,0,1,0,0,0,34,28,2976,102,22,5.3,3.3,0.263776882
19.68333333,155,183,0,0,1,0,0,0,34,28,2976,102,22,5.3,3.3,0.263776882
24.60416667,165,185,0,0,0,0,0,1,34,24,2568,102,22,2.8,3.4,0.301207165
19.68333333,155,91.5,0,0,0,0,0,1,34,28,2976,102,22,3.9,3.4,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,3.9,3.4,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,3.9,3.4,0.281081989
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,3.9,3.4,0.281081989
21.08928571,160,189,0,0,0,0,0,1,34,28,2976,102,22,2,3.5,0.260080645
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,90,18,2.5,3.5,0.28902439
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,90,18,2.5,3.5,0.28902439
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,20,2.5,3.5,0.286050725
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,3,3.5,0.288949275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,3,3.5,0.297101449
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3,3.5,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3,3.5,0.297101449
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3,3.5,0.297101449
19.68333333,155,169,0,0,0,1,0,0,30,28,2640,88,24,3.2,3.5,0.266098485
19.68333333,155,169,0,0,0,1,0,0,30,28,2640,88,24,3.2,3.5,0.266098485
19.68333333,155,169,0,0,0,1,0,0,30,28,2640,88,24,3.2,3.5,0.266098485
19.68333333,155,169,0,0,0,1,0,0,30,28,2640,88,24,3.2,3.5,0.266098485
19.68333333,155,84,0,1,0,0,0,0,30,28,2640,88,24,3.5,3.5,0.257007576
19.68333333,155,169,0,1,0,0,0,0,30,28,2640,88,24,3.5,3.5,0.257007576
19.68333333,155,183,0,1,0,0,0,0,34,28,2976,102,22,3.5,3.5,0.251008065
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,24,3.8,3.5,0.297101449
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,102,20,3.8,3.5,0.297101449
19.68333333,155,91,1,0,0,0,0,0,34,28,2976,102,22,5,3.5,0.259912634
19.68333333,155,91,1,0,0,0,0,0,34,28,2976,102,22,5,3.5,0.259912634
19.68333333,155,91,0,0,0,1,0,0,34,28,2976,102,22,5,3.5,0.266297043
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,5,3.5,0.297101449
19.68333333,155,183,1,0,0,0,0,0,34,28,2976,102,22,5,3.5,0.259912634
19.68333333,155,183,1,0,0,0,0,0,34,28,2976,102,22,5,3.5,0.259912634
19.68333333,155,183,1,0,0,0,0,0,34,28,2976,102,22,5,3.5,0.259912634
19.68333333,155,183,1,0,0,0,0,0,34,28,2976,102,22,5,3.5,0.259912634
19.68333333,155,183,1,0,0,0,0,0,34,28,2976,102,22,5,3.5,0.259912634
19.68333333,155,183,1,0,0,0,0,0,34,28,2976,102,22,5,3.5,0.259912634
19.68333333,155,183,1,0,0,0,0,0,34,28,2976,102,22,5,3.5,0.259912634
19.68333333,155,183,0,0,0,1,0,0,34,28,2976,102,22,5,3.5,0.266297043
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,5,3.5,0.297101449
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,88,18,4.7,3.7,0.29695122
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,88,24,4.7,3.7,0.29695122
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,88,18,4.7,3.7,0.29695122
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,88,24,4.7,3.7,0.29695122
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,1.8,3.8,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,1.8,3.8,0.288949275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,2.4,3.8,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,2.4,3.8,0.288949275
19.68333333,175,98,0,1,0,0,0,0,34,24,2520,25,18,3.4,3.8,0.298015873
29.525,175,98,0,1,0,0,0,0,34,24,2520,25,18,3.4,3.8,0.30297619
24.60416667,175,98,0,1,0,0,0,0,34,24,2520,50,18,3.4,3.8,0.298015873
19.68333333,175,196,0,1,0,0,0,0,34,24,2520,25,18,3.4,3.8,0.298015873
29.525,175,196,0,1,0,0,0,0,34,24,2520,25,18,3.4,3.8,0.30297619
24.60416667,175,196,0,1,0,0,0,0,34,24,2520,50,18,3.4,3.8,0.298015873
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,3.7,3.9,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3.7,3.9,0.288949275
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,88,18,1,4,0.28902439
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,90,22,1,4,0.28902439
22.71153846,160,87,0,0,0,0,0,1,30,26,2460,96,22,1,4,0.28902439
18.453125,145,93,0,0,0,0,0,1,34,28,2976,102,22,1,4,0.255040323
18.453125,145,93,0,0,0,0,0,1,34,28,2976,102,22,1,4,0.255040323
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,1,4,0.288949275
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,90,22,1,4,0.28902439
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,22,1,4,0.28902439
18.453125,145,186,0,0,0,0,0,1,34,28,2976,102,22,1,4,0.255040323
18.453125,145,186,0,0,0,0,0,1,34,28,2976,102,22,1,4,0.255040323
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,1,4,0.286050725
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,1,4,0.288949275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,2,4,0.288949275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,2,4,0.288949275
22.71153846,160,96,0,0,0,1,0,0,34,26,2760,102,20,2,4,0.285144928
22.71153846,160,96,0,0,0,1,0,0,34,26,2760,102,24,2,4,0.285144928
19.68333334,235,180,0,0,0,0,0,1,30,22,2064,90,15,2,4,0.336724806
19.68333334,235,180,0,0,0,0,0,1,30,22,2064,96,15,2,4,0.336724806
19.68333333,155,183,0,0,0,0,0,1,34,28,2976,102,22,2,4,0.278897849
24.60416667,165,185,0,0,0,0,0,1,34,24,2568,102,22,2,4,0.305101246
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,2,4,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,2,4,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,2,4,0.293115942
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,102,20,2,4,0.285144928
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,102,24,2,4,0.285144928
29.525,185,200,0,1,0,0,0,0,34,24,2568,102,18,2,4,0.308995327
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,2.5,4,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,2.5,4,0.288949275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,2.8,4,0.288949275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,20,2.8,4,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,2.8,4,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,102,20,2.8,4,0.288949275
19.68333333,145,75,0,0,0,0,0,1,30,24,2256,96,18,3,4,0.280141844
19.68333333,145,75,0,0,0,0,0,1,30,24,2256,96,18,3,4,0.280141844
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,88,24,3,4,0.29695122
22.71153846,160,85,0,0,0,1,0,0,30,26,2460,90,18,3,4,0.279471545
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,90,18,3,4,0.28902439
19.68333333,145,85,0,0,0,0,0,1,34,24,2568,102,22,3,4,0.280373832
19.68333333,145,91,0,0,0,0,0,1,34,26,2760,102,20,3,4,0.278985507
24.60416667,165,92,0,0,0,0,0,1,34,24,2568,102,22,3,4,0.305101246
24.60416667,165,92,0,0,0,0,0,1,34,24,2568,102,24,3,4,0.305101246
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,3,4,0.288949275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,3,4,0.288949275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,3,4,0.288949275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,3,4,0.297101449
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,3,4,0.297101449
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,24,3,4,0.297101449
29.525,185,100,0,0,0,0,0,1,34,24,2568,102,18,3,4,0.323208723
29.525,185,100,0,0,0,0,0,1,34,24,2568,109,22,3,4,0.323208723
19.68333333,145,150,0,0,0,0,0,1,30,24,2256,96,18,3,4,0.280141844
19.68333333,145,150,0,0,0,0,0,1,30,24,2256,96,18,3,4,0.280141844
19.68333333,155,169,0,1,0,0,0,0,30,28,2640,88,24,3,4,0.257007576
19.68333333,155,169,0,1,0,0,0,0,30,28,2640,88,24,3,4,0.262121212
19.68333333,155,169,0,1,0,0,0,0,30,28,2640,88,24,3,4,0.262121212
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,88,24,3,4,0.29695122
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,90,18,3,4,0.279471545
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,90,18,3,4,0.28902439
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,102,22,3,4,0.280373832
22.71153846,160,174,0,0,1,0,0,0,32,24,2400,102,18,3,4,0.25
22.71153846,160,176,0,0,0,0,0,1,30,26,2460,88,24,3,4,0.282520325
19.68333333,145,183,0,0,0,0,0,1,34,26,2760,102,20,3,4,0.278985507
24.60416667,165,185,0,0,0,0,0,1,34,24,2568,102,22,3,4,0.301207165
24.60416667,165,185,0,0,0,0,0,1,34,24,2568,102,22,3,4,0.305101246
24.60416667,165,185,0,0,0,0,0,1,34,24,2568,102,24,3,4,0.305101246
19.68333333,155,190,0,1,0,0,0,0,34,28,2976,102,22,3,4,0.257056452
19.68333333,155,190,0,1,0,0,0,0,34,28,2976,102,21,3,4,0.257056452
21.08928571,160,190,0,0,0,0,0,1,34,28,2976,102,18,3,4,0.260080645
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3,4,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3,4,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3,4,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3,4,0.288949275
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3,4,0.297101449
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3,4,0.297101449
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,102,24,3,4,0.297101449
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,3,4,0.329049844
18.453125,145,93,0,0,0,1,0,0,34,28,2976,102,22,3.5,4,0.255040323
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,3.5,4,0.293115942
18.453125,145,186,0,0,0,1,0,0,34,28,2976,102,22,3.5,4,0.255040323
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,3.5,4,0.293115942
24.60416667,165,185,0,0,0,0,0,1,34,24,2568,102,24,3.7,4,0.301207165
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,88,18,4,4,0.295121951
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,88,24,4,4,0.29695122
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,88,24,4,4,0.29695122
22.71153846,160,85,0,0,0,1,0,0,30,26,2460,90,18,4,4,0.279471545
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,90,18,4,4,0.28902439
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,90,22,4,4,0.28902439
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,96,20,4,4,0.28902439
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,96,24,4,4,0.28902439
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,96,24,4,4,0.28902439
22.71153846,160,85,0,0,0,0,0,1,30,26,2460,96,24,4,4,0.28902439
19.68333333,145,89,0,0,0,0,0,1,30,28,2640,90,18,4,4,0.280113636
18.453125,145,93,0,0,0,0,0,1,34,28,2976,102,22,4,4,0.256048387
19.68333333,150,93,0,0,1,0,0,0,34,28,2976,102,22,4,4,0.26125672
22.71153846,160,96,0,1,0,0,0,0,34,26,2760,100,23,4,4,0.278985507
22.71153846,160,96,0,1,0,0,0,0,34,26,2760,100,23,4,4,0.278985507
22.71153846,160,96,0,0,0,0,0,0,34,26,2760,100,23,4,4,0.278985507
22.71153846,160,96,0,0,1,0,0,0,34,26,2760,100,23,4,4,0.276086957
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,4,4,0.293115942
22.71153846,160,96,0,0,0,1,0,0,34,26,2760,100,23,4,4,0.285144928
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,100,23,4,4,0.297101449
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,20,4,4,0.288949275
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,20,4,4,0.297101449
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,24,4,4,0.297101449
22.71153846,160,96,0,0,0,0,0,1,34,26,2760,102,24,4,4,0.297101449
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,88,24,4,4,0.28699187
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,88,18,4,4,0.295121951
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,88,24,4,4,0.29695122
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,88,24,4,4,0.29695122
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,88,15,4,4,0.27804878
22.71153846,160,170,0,0,0,1,0,0,30,26,2460,90,22,4,4,0.279471545
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,90,18,4,4,0.28902439
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,90,18,4,4,0.28902439
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,90,22,4,4,0.28902439
22.71153846,160,170,0,1,0,0,0,0,30,26,2460,90,24,4,4,0.27804878
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,20,4,4,0.28902439
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,24,4,4,0.28902439
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,24,4,4,0.28902439
22.71153846,160,170,0,0,0,0,0,1,30,26,2460,96,24,4,4,0.28902439
36.90625,210,174,0,0,1,0,0,0,28,22,1920,84,18,4,4,0.351041667
19.68333333,145,178,0,0,0,0,0,1,30,28,2640,90,18,4,4,0.280113636
19.68333333,155,183,0,1,0,0,0,0,34,28,2976,102,22,4,4,0.251008065
19.68333333,155,183,0,0,0,1,0,0,34,28,2976,102,22,4,4,0.266297043
24.60416667,165,185,0,1,0,0,0,0,34,24,2568,102,22,4,4,0.291082555
24.60416667,165,185,0,0,0,0,0,1,34,24,2568,102,22,4,4,0.305101246
18.453125,145,186,0,0,0,0,0,1,34,28,2976,102,22,4,4,0.256048387
19.68333333,150,186,0,0,1,0,0,0,34,28,2976,102,22,4,4,0.26125672
29.525,180,186,0,1,0,0,0,0,32,24,2400,102,18,4,4,0.312083333
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,20,4,4,0.286050725
22.71153846,160,192,0,1,0,0,0,0,34,26,2760,100,23,4,4,0.278985507
22.71153846,160,192,0,1,0,0,0,0,34,26,2760,100,23,4,4,0.278985507
22.71153846,160,192,0,0,0,0,0,0,34,26,2760,100,23,4,4,0.278985507
22.71153846,160,192,0,0,1,0,0,0,34,26,2760,100,23,4,4,0.276086957
22.71153846,160,192,0,0,0,0,0,1,34,26,2760,100,23,4,4,0.293115942
22.71153846,160,192,0,0,0,1,0,0,34,26,2760,100,23,4,4,0.285144928
